artist,song,text,lyrics
Gordon Lightfoot,Affair On 8Th Avenue,"The perfume that she wore was from some little store  
On the down side of town  
But it lingered on long after she'd gone  
I remember it well  
And our fingers entwined like ribbons of light  
And we came through a doorway somewhere in the night  
Her long flowing hair came softly undone  
And it lay all around  
And she brushed it down as I stood by her side  
In the warmth of her love  
And she showed me her treasures of paper and tin  
And we played a game only she could win  
And she told me a riddle I'll never forget  
Then left with the answer I've never found yet  
""How long"", said she, ""Can a moment like this  
Belong to someone?""  
""What's wrong, what is right, when to live or to die  
We must almost be born""  
So if you should ask me what secrets I hide  
I'm only your lover, don't make me decide  
The perfume that she wore was from some little store  
On the down side of town  
But it lingered on long after she'd gone  
I remember it well  
And she showed me her treasures of paper and tin  
And we played a game only she could win  
And our fingers entwined like ribbons of light  
And we came through a doorway somewhere in the night  

","The perfume that she wore was from some little store  
On the down side of town  
But it lingered on long after she'd gone  
I remember it well  
And our fingers entwined like ribbons of light  
And we came through a doorway somewhere in the night  
Her long flowing hair came softly undone  
And it lay all around  
And she brushed it down as I stood by her side  
In the warmth of her love  
And she showed me her treasures of paper and tin  
And we played a game only she could win  
And she told me a riddle I'll never forget  
Then left with the answer I've never found yet  
""How long"", said she, ""Can a moment like this  
Belong to someone?""  
""What's wrong, what is right, when to live or to die  
We must almost be born""  
So if you should ask me what secrets I hide  
I'm only your lover, don't make me decide  
The perfume that she wore was from some little store  
On the down side of town  
But it lingered on long after she'd gone  
I remember it well  
And she showed me her treasures of paper and tin  
And we played a game only she could win  
And our fingers entwined like ribbons of light  
And we came through a doorway somewhere in the night"
Gordon Lightfoot,All I'm After,"All I'm after is to be on your winning side  
All I need is to be turning back the tide  
'Cause I care too much for the life that I lead  
What you're thinking could be anybody's guess  
  
All I'm after is the sun and the summer nights  
By the seashore, don't want no more neon lights  
Just the sand and the sky as the hours roll by  
Ain't it funny, how the world seems to be back there in my dreams  
All I see is my reflection in your wild and winsome ways  
Ain't it funny, life feels different every day  
  
All I'm after is to be the flame in your tattoo  
Be the one girl who can thrill me through and through  
This is just a guess but I must confess  
It feels better being certain  
Please excuse my truthfulness  
What I'm seeing's worth believing  
When you thrill me like you do  
So you wonder why my feelings never fade  
I think I got it made  
  
In the evening when the rain begins to fall  
That's when I wonder if you think of me at all  
But you sound so sad, in your special way  
Ain't it funny, life feels different with each new passing day  
All I need is my reflection in your wild and windswept ways  
Ain't it funny how life changes every day

","All I'm after is to be on your winning side  
All I need is to be turning back the tide  
'Cause I care too much for the life that I lead  
What you're thinking could be anybody's guess  
  
All I'm after is the sun and the summer nights  
By the seashore, don't want no more neon lights  
Just the sand and the sky as the hours roll by  
Ain't it funny, how the world seems to be back there in my dreams  
All I see is my reflection in your wild and winsome ways  
Ain't it funny, life feels different every day  
  
All I'm after is to be the flame in your tattoo  
Be the one girl who can thrill me through and through  
This is just a guess but I must confess  
It feels better being certain  
Please excuse my truthfulness  
What I'm seeing's worth believing  
When you thrill me like you do  
So you wonder why my feelings never fade  
I think I got it made  
  
In the evening when the rain begins to fall  
That's when I wonder if you think of me at all  
But you sound so sad, in your special way  
Ain't it funny, life feels different with each new passing day  
All I need is my reflection in your wild and windswept ways  
Ain't it funny how life changes every day"
Gordon Lightfoot,Apology,"I remember everything  
I've learned about survival  
I've walked with fools and kings  
And I've even read the bible  
There I came upon some lines  
Givin' me direction  
Gather not your gold on earth  
Your kingdom is in heaven  
But I chose to live instead  
Inside the shell they gave me  
'til in spite of everything  
Good fortune came to find me  
I tried my best to run away  
But I could not avoid the feelin'  
Soon I was reelin' on my feet  
I made a grab at anything  
The earth was gone and I was on  
A vicious circle then  
After I'd gone and let myself surrender  
I didn't want to die at all  
I thought I'd live forever  
Then she gave me everything  
A king could never borrow  
But I twisted all her gifts  
Her wisdom was my sorrow  
So I left her cryin'  
And roamed across the river  
The angels offered me their hands  
But I could not forget her  
So I came to where she was  
By river, road and reason  
I slept beneath her window  
In the moonlight summer season  
But I could not go inside  
I heard the sound of laughter  
And the rustle of her hair upon his skin  
I made a grab at anything  
The earth was gone and I was on  
A vicious circle then  
After I'd gone to cry down my sorrow  
I didn't want to live no more  
Nor face the bright tomorrow  
Then I remembered everything  
I've learned about survival  
Havin' walked with fools and kings  
I've even read the bible  
I remember all those lines  
Givin' me direction  
Gather not your gold on earth  
It will not pass inspection  
And still I think when I'm alone  
Away from all night splendor  
If gold could buy one night with her  
I wish I had some to send her  

","I remember everything  
I've learned about survival  
I've walked with fools and kings  
And I've even read the bible  
There I came upon some lines  
Givin' me direction  
Gather not your gold on earth  
Your kingdom is in heaven  
But I chose to live instead  
Inside the shell they gave me  
'til in spite of everything  
Good fortune came to find me  
I tried my best to run away  
But I could not avoid the feelin'  
Soon I was reelin' on my feet  
I made a grab at anything  
The earth was gone and I was on  
A vicious circle then  
After I'd gone and let myself surrender  
I didn't want to die at all  
I thought I'd live forever  
Then she gave me everything  
A king could never borrow  
But I twisted all her gifts  
Her wisdom was my sorrow  
So I left her cryin'  
And roamed across the river  
The angels offered me their hands  
But I could not forget her  
So I came to where she was  
By river, road and reason  
I slept beneath her window  
In the moonlight summer season  
But I could not go inside  
I heard the sound of laughter  
And the rustle of her hair upon his skin  
I made a grab at anything  
The earth was gone and I was on  
A vicious circle then  
After I'd gone to cry down my sorrow  
I didn't want to live no more  
Nor face the bright tomorrow  
Then I remembered everything  
I've learned about survival  
Havin' walked with fools and kings  
I've even read the bible  
I remember all those lines  
Givin' me direction  
Gather not your gold on earth  
It will not pass inspection  
And still I think when I'm alone  
Away from all night splendor  
If gold could buy one night with her  
I wish I had some to send her"
Gordon Lightfoot,Approaching Lavender,"If you'd like to spend the afternoon approaching Lavender  
You'll feel just fine but one thing's sure  
You'll never be the same  
If you'd like to try your hand at understanding Lavender  
Then you must be very sure  
That life is not a game  
You might even learn a thing or two approaching Lavender  
You'll soon be on a one night tour  
Forgetting your own name  
You won't need a reason just to be alone with Lavender  
For the light so warm and pure  
Will draw you like a flame  
The colors that surround you there will be the shade of Lavender  
Shadows dancing everywhere  
Like flowers in the rain  
You will find your tongue's on fire while lying next to Lavender  
With words you never spoke before  
And will not speak again  
Oh sweet Lavender, I understand you perfectly  
There is no way that I can see  
You living by yourself  
Oh sweet Lavender, I must be with you constantly  
Your presence means so much to me  
Much more that life itself  
Oh sweet Lavender, as fragrant as the name you bear  
Please cast away the clothes you wear  
And give your love to me  
Oh sweet Lavender, your smile is like the golden sun  
I'd love to see you laugh and run  
As naked as the sea  
If you'd like to spend the afternoon approaching Lavender  
Don't try and get the best of her  
She will not share the blame  
If you'd like to try your hand at understanding Lavender  
Then you must be very sure  
That life is not a game  
There is no shame  

","If you'd like to spend the afternoon approaching Lavender  
You'll feel just fine but one thing's sure  
You'll never be the same  
If you'd like to try your hand at understanding Lavender  
Then you must be very sure  
That life is not a game  
You might even learn a thing or two approaching Lavender  
You'll soon be on a one night tour  
Forgetting your own name  
You won't need a reason just to be alone with Lavender  
For the light so warm and pure  
Will draw you like a flame  
The colors that surround you there will be the shade of Lavender  
Shadows dancing everywhere  
Like flowers in the rain  
You will find your tongue's on fire while lying next to Lavender  
With words you never spoke before  
And will not speak again  
Oh sweet Lavender, I understand you perfectly  
There is no way that I can see  
You living by yourself  
Oh sweet Lavender, I must be with you constantly  
Your presence means so much to me  
Much more that life itself  
Oh sweet Lavender, as fragrant as the name you bear  
Please cast away the clothes you wear  
And give your love to me  
Oh sweet Lavender, your smile is like the golden sun  
I'd love to see you laugh and run  
As naked as the sea  
If you'd like to spend the afternoon approaching Lavender  
Don't try and get the best of her  
She will not share the blame  
If you'd like to try your hand at understanding Lavender  
Then you must be very sure  
That life is not a game  
There is no shame"
Gordon Lightfoot,Baby It's Allright,"It's alright for some but not alright for me  
When the one that I'm lovin' slips around  
You think it's fine to do things I cannot see  
And you're doin' it to me, baby, can't you see  
That I know how it is?  
I can see it in your eyes  
And feel it in the way you kiss my lips  
I can hear it in your voice  
Whenever we are talking like this  
I can see what you believe in  
When his name is mentioned and I die  
I can watch the way you walk, the way you talk  
The way you close your eyes  
It's alright for some, but not alright to be  
Where the one that I'm lovin' can't be found  
The city where we live, might be quite large  
But the circle is small, why not tell us all  
And then all of us will know?  
I can see it in your eyes  
And feel it in the way you kiss my lips  
I can hear it in your voice  
Whenever we are talking like this  
I can see what you believe in  
When his name is mentioned and I die  
I can watch the way you walk, the way you talk  
The way you close your eyes  
It's alright to leave, but not alright to lie  
When you come home and you can't say where you've been  
You think it's fine to do, things I cannot see  
And you're doin' it to me, baby, can't you see  
That I know how it is?  
I can see it in your eyes  
And feel it in the way you kiss my lips  
I can hear it in your voice  
Whenever we are talking like this  
I can see what you believe in  
When his name is mentioned and I die  
I can watch the way you walk, the way you talk  
The way you close your eyes  
I can see it in your eyes  
And feel it in the way you kiss my lips  
I can hear it in your voice  
Whenever we are talking like this  
I can see what you believe in  
When his name is mentioned and I die  

","It's alright for some but not alright for me  
When the one that I'm lovin' slips around  
You think it's fine to do things I cannot see  
And you're doin' it to me, baby, can't you see  
That I know how it is?  
I can see it in your eyes  
And feel it in the way you kiss my lips  
I can hear it in your voice  
Whenever we are talking like this  
I can see what you believe in  
When his name is mentioned and I die  
I can watch the way you walk, the way you talk  
The way you close your eyes  
It's alright for some, but not alright to be  
Where the one that I'm lovin' can't be found  
The city where we live, might be quite large  
But the circle is small, why not tell us all  
And then all of us will know?  
I can see it in your eyes  
And feel it in the way you kiss my lips  
I can hear it in your voice  
Whenever we are talking like this  
I can see what you believe in  
When his name is mentioned and I die  
I can watch the way you walk, the way you talk  
The way you close your eyes  
It's alright to leave, but not alright to lie  
When you come home and you can't say where you've been  
You think it's fine to do, things I cannot see  
And you're doin' it to me, baby, can't you see  
That I know how it is?  
I can see it in your eyes  
And feel it in the way you kiss my lips  
I can hear it in your voice  
Whenever we are talking like this  
I can see what you believe in  
When his name is mentioned and I die  
I can watch the way you walk, the way you talk  
The way you close your eyes  
I can see it in your eyes  
And feel it in the way you kiss my lips  
I can hear it in your voice  
Whenever we are talking like this  
I can see what you believe in  
When his name is mentioned and I die"
Gordon Lightfoot,Boathouse,"Dee dee dee, dee dee dee, dee dee dee dee  
I would rather be at the boathouse, out of the daily grind  
I'd sooner be down at the boathouse, what a way to unwind  
Now I don't wanna know how it feels to be set back  
So I'm leavin' here on a one-way track  
I'd rather be in mosquito alley, out of my right hand lane  
You'd rather see my mosquiot tally, all that moves is fair game  
Now I don't wanna know how it feels not to be loose  
So I'm leavin' here on the first caboose  
I'm leavin' here on the first caboose  
I can't sleep by a gentle ocean and I can't sleep my a water fall  
I can't sleep by a lovely river, I can't sleep and I can't sleep  
Dee dee dee, dee dee dee, dee dee dee dee  
I would rather sleep at the boathouse, what more can I say  
I'd soon eat down at the boathouse, let it carry me away  
Now I don't wanna know how it feels to step aside  
So I'm leavin' here on a wicked ride  
Or I could be back at the alehouse, with a flagon or two  
A few blocks south of the jail house, with a hole in my shoe  
Now, I don't wanna know how it feels to stop a truck  
So I'm leavin' here and wishin' you good luck  
I'm leavin' here and wishin' you good luck  
I can't sleep by a deep ocean, I can't sleep by a water fall  
I can't sleep by a lovely river, I can't sleep and I can't sleep  
Dee dee dee, dee dee dee, dee dee dee dee  
I'd rather be in mosquito alley, keepin' spiders in line  
I'd sooner be down at the boathouse, what a way to unwind  
Now I don't wanna know how it feels not to be loose  
So I'm leavin' here on the first caboose  
I'm leavin' here on the first caboose  
Dee dee dee, dee dee dee, dee dee dee dee  
Dee dee dee, dee dee dee, dee dee dee dee  
Dee dee dee, dee dee dee, dee dee dee dee  

","Dee dee dee, dee dee dee, dee dee dee dee  
I would rather be at the boathouse, out of the daily grind  
I'd sooner be down at the boathouse, what a way to unwind  
Now I don't wanna know how it feels to be set back  
So I'm leavin' here on a one-way track  
I'd rather be in mosquito alley, out of my right hand lane  
You'd rather see my mosquiot tally, all that moves is fair game  
Now I don't wanna know how it feels not to be loose  
So I'm leavin' here on the first caboose  
I'm leavin' here on the first caboose  
I can't sleep by a gentle ocean and I can't sleep my a water fall  
I can't sleep by a lovely river, I can't sleep and I can't sleep  
Dee dee dee, dee dee dee, dee dee dee dee  
I would rather sleep at the boathouse, what more can I say  
I'd soon eat down at the boathouse, let it carry me away  
Now I don't wanna know how it feels to step aside  
So I'm leavin' here on a wicked ride  
Or I could be back at the alehouse, with a flagon or two  
A few blocks south of the jail house, with a hole in my shoe  
Now, I don't wanna know how it feels to stop a truck  
So I'm leavin' here and wishin' you good luck  
I'm leavin' here and wishin' you good luck  
I can't sleep by a deep ocean, I can't sleep by a water fall  
I can't sleep by a lovely river, I can't sleep and I can't sleep  
Dee dee dee, dee dee dee, dee dee dee dee  
I'd rather be in mosquito alley, keepin' spiders in line  
I'd sooner be down at the boathouse, what a way to unwind  
Now I don't wanna know how it feels not to be loose  
So I'm leavin' here on the first caboose  
I'm leavin' here on the first caboose  
Dee dee dee, dee dee dee, dee dee dee dee  
Dee dee dee, dee dee dee, dee dee dee dee  
Dee dee dee, dee dee dee, dee dee dee dee"
Gordon Lightfoot,Borderstone,"The night is as black as the coal dust on the tracks  
Up to the east day is dawning  
From time to time I get women on my mind  
I'm a son of a gun  
  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
  
The train that I'm on is a hundred boxcars long  
So I don't sleep through to the morning  
That's some chilly wind in this gondola I'm in  
I wish I had a glass of beer  
  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
  
The boardinghouse reach is a thing no school can teach you  
I confess I've been outfumbled  
And the sound of the beans boiling through the evergreens  
Sure do please a hungry man  
  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
  
The sound of the wheels rebounds across the fields  
I'm a name with no number  
And so I guess I'd be drifting more or less  
But still it's not meant to be  
  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight

","The night is as black as the coal dust on the tracks  
Up to the east day is dawning  
From time to time I get women on my mind  
I'm a son of a gun  
  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
  
The train that I'm on is a hundred boxcars long  
So I don't sleep through to the morning  
That's some chilly wind in this gondola I'm in  
I wish I had a glass of beer  
  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
  
The boardinghouse reach is a thing no school can teach you  
I confess I've been outfumbled  
And the sound of the beans boiling through the evergreens  
Sure do please a hungry man  
  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
  
The sound of the wheels rebounds across the fields  
I'm a name with no number  
And so I guess I'd be drifting more or less  
But still it's not meant to be  
  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight  
Borderstone, Borderstone gonna cross your line tonight  
Borderstone, pretty little town, gonna make my bed tonight"
Gordon Lightfoot,Boss Man,"Boss Man, Boss Man what do ya say  
I gotta get you alone in the mine some day  
Boss Man, Boss Man turn it around  
If you don't look away how can I sit down  
  
Look at this load upon my back  
Gotta get this wheel back on the track  
I can't hold on but I can't let go  
And I can't say yes I can't say 'no'  
  
Holes in my pockets and holes in my shoes  
If you're ready for me I'm ready for you  
The company plan takes all my pay  
Got a child in July and another last May  
  
Boss Man, Boss Man what do ya say  
Gonna get you alone in the mine some day  
Push your face down in the coal  
'Cause you got no heart you got no soul  
  
Country life's the life for me  
In ten more years I'll a pensioner be  
The younger lad knows when the girls are out  
But you might say he's a rural sprout  
  
Boss Man, Boss Man what do ya say  
Gonna get you alone in the mine some day  
Boss Man, Boss Man clear the track  
You're gonna tear the skin right offa my back  
  
Boss Man, Boss Man what do ya say  
If you can't lend a hand then get outta my way  
It'll be murder in the first degree  
If you ever lay your hands on me  
  
Boss Man, Boss Man pay my rent  
A dollar I've earned is a dollar I've spent  
The company plan takes all my check  
For breakin' my back and riskin' my neck  
  
Boss Man, Boss Man what do ya say  
I gotta get you alone in the mine some day  
I can't hold on but I can't let go  
And I can't say yes I can't say 'no

","Boss Man, Boss Man what do ya say  
I gotta get you alone in the mine some day  
Boss Man, Boss Man turn it around  
If you don't look away how can I sit down  
  
Look at this load upon my back  
Gotta get this wheel back on the track  
I can't hold on but I can't let go  
And I can't say yes I can't say 'no'  
  
Holes in my pockets and holes in my shoes  
If you're ready for me I'm ready for you  
The company plan takes all my pay  
Got a child in July and another last May  
  
Boss Man, Boss Man what do ya say  
Gonna get you alone in the mine some day  
Push your face down in the coal  
'Cause you got no heart you got no soul  
  
Country life's the life for me  
In ten more years I'll a pensioner be  
The younger lad knows when the girls are out  
But you might say he's a rural sprout  
  
Boss Man, Boss Man what do ya say  
Gonna get you alone in the mine some day  
Boss Man, Boss Man clear the track  
You're gonna tear the skin right offa my back  
  
Boss Man, Boss Man what do ya say  
If you can't lend a hand then get outta my way  
It'll be murder in the first degree  
If you ever lay your hands on me  
  
Boss Man, Boss Man pay my rent  
A dollar I've earned is a dollar I've spent  
The company plan takes all my check  
For breakin' my back and riskin' my neck  
  
Boss Man, Boss Man what do ya say  
I gotta get you alone in the mine some day  
I can't hold on but I can't let go  
And I can't say yes I can't say 'no"
Gordon Lightfoot,Can't Depend On Love,"I spent most of my life outside, in the driving rain  
I was only trying to get by with some of life's amenities  
Well, nothing's free, I got more than I bargained for  
Now it's plain to see, I can't depend on love to defend me  
It took most of my time to do what never was done  
I was on the outside of an inside kind of love that now is gone  
Come right or wrong, it was laid to rest that way  
I hate to be unkind, pretending is for strangers who don't know you  
I spent most of my life outside in the driving rain  
I was in some one-horse town just waiting for a plane  
To take me back now where's that at, I paid the price  
Well, ain't that nice, knowing I'm so free?  
I can't depend on love to defend me  
I got more than I bargained for  
Now it's plain to see, I can't depend on love to defend me  

","I spent most of my life outside, in the driving rain  
I was only trying to get by with some of life's amenities  
Well, nothing's free, I got more than I bargained for  
Now it's plain to see, I can't depend on love to defend me  
It took most of my time to do what never was done  
I was on the outside of an inside kind of love that now is gone  
Come right or wrong, it was laid to rest that way  
I hate to be unkind, pretending is for strangers who don't know you  
I spent most of my life outside in the driving rain  
I was in some one-horse town just waiting for a plane  
To take me back now where's that at, I paid the price  
Well, ain't that nice, knowing I'm so free?  
I can't depend on love to defend me  
I got more than I bargained for  
Now it's plain to see, I can't depend on love to defend me"
Gordon Lightfoot,Carefree Highway,"Pickin' up the pieces of my sweet shattered dream  
I wonder how the old folks are tonight  
Her name was Ann and I'll be damned if I recall her face  
She left me not knowin' what to do  
Carefree highway, let me slip away on you  
Carefree highway, you seen better days  
The mornin' after blues from my head down to my shoes  
Carefree highway, let me slip away  
Slip away on you  
Turnin' back the pages to the times I love best  
I wonder if she'll ever do the same  
Now the thing that I call livin' is just bein' satisfied  
With knowin' I got no one left to blame  
Carefree highway, got ta see you my old flame  
Carefree highway, you seen better days  
The mornin' after blues from my head down to my shoes  
Carefree highway, let me slip away  
Slip away on you  
Searchin' through the fragments of my dream-shattered sleep  
I wonder if the years have closed her mind  
I guess it must be wanderlust or tryin' to get free  
From the good old faithful feelin' we once knew  
Carefree highway, let me slip away on you  
Carefree highway, you seen better days  
The mornin' after blues from my head down to my shoes  
Carefree highway, let me slip away  
Slip away on you  
Let me slip away on you  
Carefree highway, got ta see you my old flame  
Carefree highway, you seen better days  
The mornin' after blues from my head down to my shoes  
Carefree highway, let me slip away  
Slip away on you

","Pickin' up the pieces of my sweet shattered dream  
I wonder how the old folks are tonight  
Her name was Ann and I'll be damned if I recall her face  
She left me not knowin' what to do  
Carefree highway, let me slip away on you  
Carefree highway, you seen better days  
The mornin' after blues from my head down to my shoes  
Carefree highway, let me slip away  
Slip away on you  
Turnin' back the pages to the times I love best  
I wonder if she'll ever do the same  
Now the thing that I call livin' is just bein' satisfied  
With knowin' I got no one left to blame  
Carefree highway, got ta see you my old flame  
Carefree highway, you seen better days  
The mornin' after blues from my head down to my shoes  
Carefree highway, let me slip away  
Slip away on you  
Searchin' through the fragments of my dream-shattered sleep  
I wonder if the years have closed her mind  
I guess it must be wanderlust or tryin' to get free  
From the good old faithful feelin' we once knew  
Carefree highway, let me slip away on you  
Carefree highway, you seen better days  
The mornin' after blues from my head down to my shoes  
Carefree highway, let me slip away  
Slip away on you  
Let me slip away on you  
Carefree highway, got ta see you my old flame  
Carefree highway, you seen better days  
The mornin' after blues from my head down to my shoes  
Carefree highway, let me slip away  
Slip away on you"
Gordon Lightfoot,Changes,"Sit by my side come as close as the air  
Sharin' a memory of grey  
And wander in my words  
And dream about the pictures that I play  
Of changes  
  
Green leaves of summer turn red in the fall  
To brown and to yellow they fade  
And then they have to die  
Trapped within the circle time parade  
Of changes  
  
Moments of magic will glow in the night  
All fears of the forest are gone  
For when the morning breaks  
They're swept away by golden drops of dawn  
Of changes  
  
Passions will part to a warm melody  
As fires will sometimes turn cold  
Like petals in the wind  
We're puppets to the silver strings of souls  
Of changes  
  
Your tears will be trembling now we're somewhere else  
One last cup of wine we will pour  
I'll kiss you one more time  
And leave you on the rolling river shore  
Of changes

","Sit by my side come as close as the air  
Sharin' a memory of grey  
And wander in my words  
And dream about the pictures that I play  
Of changes  
  
Green leaves of summer turn red in the fall  
To brown and to yellow they fade  
And then they have to die  
Trapped within the circle time parade  
Of changes  
  
Moments of magic will glow in the night  
All fears of the forest are gone  
For when the morning breaks  
They're swept away by golden drops of dawn  
Of changes  
  
Passions will part to a warm melody  
As fires will sometimes turn cold  
Like petals in the wind  
We're puppets to the silver strings of souls  
Of changes  
  
Your tears will be trembling now we're somewhere else  
One last cup of wine we will pour  
I'll kiss you one more time  
And leave you on the rolling river shore  
Of changes"
Gordon Lightfoot,Christian Island,"I'm sailing down the summer wind  
I got whiskers on my chin  
And I like the mood I'm in  
As I while away the time of day  
In the lee of Christian Island  
  
Tall and strong she dips and reels  
I call her Silver Heels  
And she tells me how she feels  
She's a good old boat and she'll stay afloat  
Through the toughest gales and keep smiling  
But for one more day she would like to stay  
In the lee of Christian Island  
  
I'm sailing down the summer day  
Where fish and seagulls play  
I put my troubles all away  
And when the gale comes up I'll fill my cup  
With the whiskey of the highlands  
She's a good old ship and she'll make the trip  
From the lee of Christian Island  
  
Tall and strong she slips along  
I sing for her a song  
And she leans into the wind  
She's a good old boat and she'll stay afloat  
Through the toughest gales and keep smilin'  
When the summer ends we will rest again  
In the lee of Christian Island  
  
When the summer ends we will rest again  
In the lee of Christian Island

","I'm sailing down the summer wind  
I got whiskers on my chin  
And I like the mood I'm in  
As I while away the time of day  
In the lee of Christian Island  
  
Tall and strong she dips and reels  
I call her Silver Heels  
And she tells me how she feels  
She's a good old boat and she'll stay afloat  
Through the toughest gales and keep smiling  
But for one more day she would like to stay  
In the lee of Christian Island  
  
I'm sailing down the summer day  
Where fish and seagulls play  
I put my troubles all away  
And when the gale comes up I'll fill my cup  
With the whiskey of the highlands  
She's a good old ship and she'll make the trip  
From the lee of Christian Island  
  
Tall and strong she slips along  
I sing for her a song  
And she leans into the wind  
She's a good old boat and she'll stay afloat  
Through the toughest gales and keep smilin'  
When the summer ends we will rest again  
In the lee of Christian Island  
  
When the summer ends we will rest again  
In the lee of Christian Island"
Gordon Lightfoot,Circle Of Steel,"Rows of lights in a circle of steel  
Where you place your bets on a great big wheel  
High windows flickerin' down through the snow  
A time you know  
Sights and sounds of the people goin' 'round  
Everybody's in step with the season  
  
A child is born to a welfare case  
Where the rats run around like they own the place  
The room is chilly, the building is old  
That's how it goes  
The doctor's found on his welfare round  
And he comes and he leaves on the double  
  
Deck The Halls was the song they played  
In the flat next door where they shout all day  
She tips her gin bottle back till it's gone  
The child is strong  
A week, a day, they will take it away  
For they know about all her bad habits  
  
Christmas dawns and the snow lets up  
And the sun hits the handle of her heirloom cup  
She hides her face in her hands for a while  
Says look here child  
Your father's pride was his means to provide  
And he's servin' three years for that reason  
  
Rows of lights in a circle of steel  
Where you place your bets on a great big wheel  
High windows flickerin' down through the snow  
A time you know  
Sights and sounds of the people goin' 'round  
Everybody's in step with the season

","Rows of lights in a circle of steel  
Where you place your bets on a great big wheel  
High windows flickerin' down through the snow  
A time you know  
Sights and sounds of the people goin' 'round  
Everybody's in step with the season  
  
A child is born to a welfare case  
Where the rats run around like they own the place  
The room is chilly, the building is old  
That's how it goes  
The doctor's found on his welfare round  
And he comes and he leaves on the double  
  
Deck The Halls was the song they played  
In the flat next door where they shout all day  
She tips her gin bottle back till it's gone  
The child is strong  
A week, a day, they will take it away  
For they know about all her bad habits  
  
Christmas dawns and the snow lets up  
And the sun hits the handle of her heirloom cup  
She hides her face in her hands for a while  
Says look here child  
Your father's pride was his means to provide  
And he's servin' three years for that reason  
  
Rows of lights in a circle of steel  
Where you place your bets on a great big wheel  
High windows flickerin' down through the snow  
A time you know  
Sights and sounds of the people goin' 'round  
Everybody's in step with the season"
Gordon Lightfoot,Cobwebs And Dust,"Island goodbye, island goodbye  
We been too long together, my island and I  
'Cross the blue sea, 'cross the blue sea  
We been too long together, my island and me  
  
Cobwebs and dust, cobwebs and dust  
I hate to leave you but leave you, I must  
Float through the sky, float through the sky  
We been too long together, my cobwebs and I  
  
Troubles goodbye, troubles goodbye  
We been too long together, my troubles and I  
'Cross the blue sea, 'cross the blue sea  
We been too long together, my troubles and me  
  
Cobwebs and dust, cobwebs and dust  
I hate to leave you but leave you, I must  
Float through the sky, float through the sky  
We been too long together, my cobwebs and I  
  
Unlock the gate, unlock the gate  
Lower the drawbridge, the hour is late  
Whom shall it be? Whom shall it be?  
We been too long together, my drawbridge and me  
  
Cobwebs and dust, cobwebs and dust  
I hate to leave you but leave you, I must  
Float through the sky, float through the sky  
We been too long together, my cobwebs and I  
  
Tear down the walls, tear down the walls  
Gather my treasure and scatter it all  
'Cross the blue sea, 'cross the blue sea  
We been too long together, my island and me  
  
Run to her side, run to her side  
Run to my island and make her yer bride  
Whom shall it be? Whom shall it be?  
We been too long together, my island and me

","Island goodbye, island goodbye  
We been too long together, my island and I  
'Cross the blue sea, 'cross the blue sea  
We been too long together, my island and me  
  
Cobwebs and dust, cobwebs and dust  
I hate to leave you but leave you, I must  
Float through the sky, float through the sky  
We been too long together, my cobwebs and I  
  
Troubles goodbye, troubles goodbye  
We been too long together, my troubles and I  
'Cross the blue sea, 'cross the blue sea  
We been too long together, my troubles and me  
  
Cobwebs and dust, cobwebs and dust  
I hate to leave you but leave you, I must  
Float through the sky, float through the sky  
We been too long together, my cobwebs and I  
  
Unlock the gate, unlock the gate  
Lower the drawbridge, the hour is late  
Whom shall it be? Whom shall it be?  
We been too long together, my drawbridge and me  
  
Cobwebs and dust, cobwebs and dust  
I hate to leave you but leave you, I must  
Float through the sky, float through the sky  
We been too long together, my cobwebs and I  
  
Tear down the walls, tear down the walls  
Gather my treasure and scatter it all  
'Cross the blue sea, 'cross the blue sea  
We been too long together, my island and me  
  
Run to her side, run to her side  
Run to my island and make her yer bride  
Whom shall it be? Whom shall it be?  
We been too long together, my island and me"
